Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Endoplasmic Reticulum Tubular Network Membrane (GO:0098826)	1/5	0.2917159929324314	0.7626014441805115	0	0	3.502815315315315	4.315379416275947	ATL3
Kainate Selective Glutamate Receptor Complex (GO:0032983)	1/5	0.2917159929324314	0.7626014441805115	0	0	3.502815315315315	4.315379416275947	GRIK4
MPP7-DLG1-LIN7 Complex (GO:0097025)	1/5	0.2917159929324314	0.7626014441805115	0	0	3.502815315315315	4.315379416275947	DLG1
MSL Complex (GO:0072487)	1/5	0.2917159929324314	0.7626014441805115	0	0	3.502815315315315	4.315379416275947	MSL1
RDNA Heterochromatin (GO:0033553)	1/5	0.2917159929324314	0.7626014441805115	0	0	3.502815315315315	4.315379416275947	SIRT1
TIM22 Mitochondrial Import Inner Membrane Insertion Complex (GO:0042721)	1/5	0.2917159929324314	0.7626014441805115	0	0	3.502815315315315	4.315379416275947	AGK
Asymmetric Synapse (GO:0032279)	11/136	0.2972851887005731	0.7626014441805115	0	0	1.2342632375189106	1.497239521867669	INPP4A;ARHGAP33;MPP2;HOMER1;TMEM108;CACNA1C;CNIH2;SH2D5;SLC8A1;RPL7;SHANK1
Cortical Cytoskeleton (GO:0030863)	6/68	0.299529631386047	0.7626014441805115	0	0	1.3568077399907625	1.635688621697405	EEF1A1;SPTBN4;PLEKHH2;COTL1;SHROOM3;SPTB
Nuclear Speck (GO:0016607)	24/320	0.3034129389224694	0.7626014441805115	0	0	1.1379224908636674	1.3571552826565525	DDX17;ILRUN;PRKN;HDAC4;RMI2;DYRK3;METTL3;SETD1A;JADE1;NR0B1;SIRT7;NFATC4;MSL1;NR4A2;ALKBH5;BCLAF1;RBM15B;WT1;SNRNP70;HSF4;SRSF2;NRDE2;ARGLU1;SRSF11
Cytoplasmic Side of Endoplasmic Reticulum Membrane (GO:0098554)	3/29	0.30437883146626954	0.7626014441805115	0	0	1.6172064777327935	1.9236383145324187	RPS28;ALG14;PKD2
Nuclear Ribonucleoprotein Granule (GO:0140168)	27/364	0.30935486382611943	0.7626014441805115	0	0	1.124483665892639	1.3193187163262234	ILRUN;PRKN;HDAC4;DYRK3;JADE1;ALKBH5;BCLAF1;RBM15B;SNRNP70;HSF4;ARGLU1;SRSF11;DDX17;RMI2;METTL3;SETD1A;NR0B1;SIRT7;NFATC4;MSL1;NR4A2;SFPQ;SHQ1;WT1;SRSF2;SNRPC;NRDE2
Microfibril (GO:0001527)	2/17	0.31463712749514644	0.7626014441805115	0	0	1.8684698221888305	2.1605775757540444	COL6A1;MFAP2
Myosin Filament (GO:0032982)	2/17	0.31463712749514644	0.7626014441805115	0	0	1.8684698221888305	2.1605775757540444	MYH9;MYH7
Clathrin-coated Vesicle (GO:0030136)	7/84	0.32706002535410994	0.7626014441805115	0	0	1.2745098039215685	1.424406891670196	EPN3;SNX18;CCDC158;TNK2;CLTB;ECE1;APOLD1
Coated Vesicle (GO:0030135)	7/84	0.32706002535410994	0.7626014441805115	0	0	1.2745098039215685	1.424406891670196	EPN3;F8;SNX18;CCDC158;TNK2;TMED3;YIF1B
Vesicle Membrane (GO:0012506)	7/84	0.32706002535410994	0.7626014441805115	0	0	1.2745098039215685	1.424406891670196	TMEM184A;TRPM2;C2CD5;MREG;APPBP2;SLC4A11;RAB11A
Serine/threonine Protein Kinase Complex (GO:1902554)	4/44	0.3370159214109838	0.7626014441805115	0	0	1.4015801354401807	1.52439374225826	CDK9;CCND3;CCND2;CNPPD1
Synaptic Membrane (GO:0097060)	4/44	0.3370159214109838	0.7626014441805115	0	0	1.4015801354401807	1.52439374225826	DLG1;SRPX2;PALM;AKAP9
ATP-binding Cassette (ABC) Transporter Complex (GO:0043190)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	ABCG8
Astrocyte End-Foot (GO:0097450)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	ADGRG1
Box C/D RNP Complex (GO:0170049)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	NOP56
Box C/D Methylation Guide snoRNP Complex (GO:0031428)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	NOP56
Chicken-wire-like Collagen Network (GO:0140154)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	COL4A4
Chloride Channel Complex (GO:0034707)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	ANO6
Chromocenter (GO:0010369)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	MBD6
Collagen Type IV Trimer (GO:0005587)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	COL4A4
Cortical Granule (GO:0060473)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	MYH9
Cytoplasmic Side of Rough Endoplasmic Reticulum Membrane (GO:0098556)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	RPS28
External Side of Apical Plasma Membrane (GO:0098591)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	ABCG2
Hrd1p Ubiquitin Ligase Complex (GO:0000836)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	FAM8A1
PAM Complex, Tim23 Associated Import Motor (GO:0001405)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	DNAJC19
Phosphatidylinositol 3-Kinase Complex, Class III (GO:0035032)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	NRBF2
Schaffer Collateral - CA1 Synapse (GO:0098685)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	BCR
Sex Chromosome (GO:0000803)	1/6	0.33893485725026046	0.7626014441805115	0	0	2.802102102102102	3.031726948200146	SMC6
Alpha-ketoacid Dehydrogenase Complex (GO:0045240)	2/18	0.3396962584580798	0.7626014441805115	0	0	1.7515965439519159	1.8912047756891832	DLST;PDK2
U5 snRNP (GO:0005682)	2/18	0.3396962584580798	0.7626014441805115	0	0	1.7515965439519159	1.8912047756891832	TXNL4B;SNRPB
Catenin Complex (GO:0016342)	3/31	0.34174480304460475	0.7626014441805115	0	0	1.501530612244898	1.6121799201865277	CDH10;CDH13;CTNNB1
Ficolin-1-rich Granule (GO:0101002)	14/185	0.35078898699777017	0.7626014441805115	0	0	1.1480609534956927	1.2026746871337004	ACTR2;CANT1;APAF1;PSMD13;HUWE1;PDAP1;A1BG;TCIRG1;DYNLL1;DERA;EEF1A1;TRPM2;COTL1;ACTR10
Actin Cytoskeleton (GO:0015629)	24/330	0.35848683615089666	0.7626014441805115	0	0	1.1001363112089755	1.1285895094190537	SPTBN4;ACTR2;CARMIL2;PLEKHH2;DMTN;SEPTIN2;TPM1;AFAP1;SHROOM3;PARVB;SPTB;SEPTIN7;CD2AP;MTSS2;ACTG1;EEF1A1;PALMD;CALD1;PALLD;COTL1;FLNA;MYH9;RHOQ;MARK2
Cytoskeleton (GO:0005856)	42/592	0.3587658444242776	0.7626014441805115	0	0	1.0716343919442293	1.0985167127815414	DYRK3;SNX10;SEPTIN14;KRT20;PPL;ACTG1;EPB41L4B;PALMD;CALD1;DPYSL2;EPB41L3;FLNA;RAC3;ACTR2;MPP2;CARMIL2;DMTN;SEPTIN2;FBXW11;TPM1;MTUS1;AFAP1;MTUS2;SHROOM3;KRT77;PARVB;TUBG2;DYNLL1;SPTB;SEPTIN7;CD2AP;MTSS2;CCNA1;KLHL5;PALLD;AGBL3;AKAP9;CFAP58;DCX;MYH9;PKN2;NES
Recycling Endosome Membrane (GO:0055038)	6/73	0.35947821719100137	0.7626014441805115	0	0	1.2552160073783307	1.2842136255119534	SNX18;ZFYVE27;RAP2B;ATG9B;ATP13A3;RAB11A
Tertiary Granule Membrane (GO:0070821)	6/73	0.35947821719100137	0.7626014441805115	0	0	1.2552160073783307	1.2842136255119534	TRPM2;RAP2B;CLEC5A;ANO6;TMC6;DYNLL1
Clathrin Adaptor Complex (GO:0030131)	2/19	0.36446208113411843	0.7626014441805115	0	0	1.6484730631546383	1.6638578711615217	TBC1D5;SLC18A3
Vacuolar Membrane (GO:0005774)	6/74	0.3715918674224543	0.7626014441805115	0	0	1.23669045613724	1.2242730421474661	SLC36A1;ATG16L1;CHMP3;WIPI1;TCIRG1;PRKD1
Spliceosomal tri-snRNP Complex (GO:0097526)	3/33	0.3789470855899657	0.7626014441805115	0	0	1.401278195488722	1.3597424874184798	TXNL4B;ZMAT2;SNRPB
U4/U6 X U5 tri-snRNP Complex (GO:0046540)	3/33	0.3789470855899657	0.7626014441805115	0	0	1.401278195488722	1.3597424874184798	TXNL4B;ZMAT2;SNRPB
ATPase Dependent Transmembrane Transport Complex (GO:0098533)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	ABCG8
Acetyltransferase Complex (GO:1902493)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	PDK2
Apicolateral Plasma Membrane (GO:0016327)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	MPDZ
H3 Histone Acetyltransferase Complex (GO:0070775)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	KAT6B
Hemidesmosome (GO:0030056)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	COL17A1
MOZ/MORF Histone Acetyltransferase Complex (GO:0070776)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	KAT6B
Matrix Side of Mitochondrial Inner Membrane (GO:0099617)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	DNAJC19
Neurotransmitter Receptor Complex (GO:0098878)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	GRIN3A
Pinosome (GO:0044352)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	CARMIL2
Pyruvate Dehydrogenase Complex (GO:0045254)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	PDK2
U7 snRNP (GO:0005683)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	SNRPB
X Chromosome (GO:0000805)	1/7	0.38300800089035253	0.7626014441805115	0	0	2.33495995995996	2.2408596725194823	SMCHD1
Cul2-RING Ubiquitin Ligase Complex (GO:0031462)	4/47	0.3834073559139588	0.7626014441805115	0	0	1.3035854900519712	1.249691697393874	APPBP2;ZSWIM4;ZSWIM5;KLHDC10
Germ Plasm (GO:0060293)	2/20	0.3888623982611971	0.7650445009269204	0	0	1.5568077468903916	1.470451200704571	EXD1;HELZ
U2 snRNP (GO:0005686)	2/20	0.3888623982611971	0.7650445009269204	0	0	1.5568077468903916	1.470451200704571	SF3B4;SNRPB
Cytoplasmic Vesicle Lumen (GO:0060205)	9/119	0.3974188159182376	0.7754567358026662	0	0	1.1467522658610272	1.058182398693619	EEF1A1;ARHGAP9;PCSK1;APAF1;PSMD13;COTL1;HUWE1;A1BG;DERA
Ribosome (GO:0005840)	4/48	0.39881042331946664	0.7754567358026662	0	0	1.273890142964635	1.1710478509891507	EEF1A1;RPS28;NR0B1;RPS23
Multivesicular Body Membrane (GO:0032585)	2/21	0.4128359250785345	0.7754567358026662	0	0	1.4747914112855391	1.3047553956854245	RAB27A;CHMP3
Cyclin/CDK Positive Transcription Elongation Factor Complex (GO:0008024)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	CDK9
HFE-transferrin Receptor Complex (GO:1990712)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	HJV
Insulin-responsive Compartment (GO:0032593)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	DENND4C
Lewy Body (GO:0097413)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	PRKN
MICOS Complex (GO:0061617)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	APOOL
Oligosaccharyltransferase Complex B (GO:0160227)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	STT3B
Oxoglutarate Dehydrogenase Complex (GO:0045252)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	DLST
PTW/PP1 Phosphatase Complex (GO:0072357)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	PPP1CA
Perineuronal Net (GO:0072534)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	ACAN
TORC2 Complex (GO:0031932)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	PRR5
Transferase Complex, Transferring Phosphorus-Containing Groups (GO:0061695)	1/8	0.4241448444445522	0.7754567358026662	0	0	2.001287001287001	1.716464371270583	MAP3K5
Autophagosome Membrane (GO:0000421)	4/50	0.42939348013265227	0.7811077377287444	0	0	1.218372754931789	1.0299898813297137	ATG16L1;CHMP3;WIPI1;PRKD1
Motile Cilium (GO:0031514)	7/94	0.4376974625822958	0.7861023346550551	0	0	1.1274076385638252	0.9314950052462597	CFAP52;CFAP221;DNAH10;CABYR;PKD2;CEP20;AK8
Multivesicular Body (GO:0005771)	4/51	0.444533668951405	0.7861023346550551	0	0	1.1923858924483295	0.9667023960037894	CHMP3;RAB27A;ZP2;RAB11A
Endocytic Vesicle Membrane (GO:0030666)	12/168	0.44510470355041126	0.7861023346550551	0	0	1.077913002969778	0.8725120836174738	COLEC12;SMO;STAB1;TGFA;TCIRG1;LDLRAP1;CACNG3;WNT3;RAB11A;WNT4;SLC2A8;SLC18A3
9+2 Motile Cilium (GO:0097729)	11/154	0.45116747091131065	0.7861023346550551	0	0	1.0778540672640522	0.8578820264392473	DNAH12;CFAP74;CFAP52;CFAP221;DNAH10;DCDC2C;CFAP58;ATP2B4;EFCAB6;TCP11;AK8
Intermediate Filament Cytoskeleton (GO:0045111)	5/66	0.4513251385846912	0.7861023346550551	0	0	1.148405095793008	0.9136335081746311	CARMIL2;PKN2;KRT20;PPL;NES
Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008)	3/37	0.4516763024116917	0.7861023346550551	0	0	1.236156567890314	0.9824842615180087	DDB1;FBXW5;DCAF10
RNA Polymerase II, Holoenzyme (GO:0016591)	6/81	0.45610597520340435	0.7861023346550551	0	0	1.1208440090429541	0.8798962785707699	TAF11;LEO1;GTF2H1;POLR2H;GTF2E1;CDC73
Chromatoid Body (GO:0033391)	1/9	0.4625408764683059	0.7861023346550551	0	0	1.7510322822822824	1.3500815133092545	SMG1
Macropinosome (GO:0044354)	1/9	0.4625408764683059	0.7861023346550551	0	0	1.7510322822822824	1.3500815133092545	CARMIL2
Perisynaptic Extracellular Matrix (GO:0098966)	1/9	0.4625408764683059	0.7861023346550551	0	0	1.7510322822822824	1.3500815133092545	ACAN
Protein Kinase Complex (GO:1902911)	1/9	0.4625408764683059	0.7861023346550551	0	0	1.7510322822822824	1.3500815133092545	MAP3K5
Pseudopodium (GO:0031143)	1/9	0.4625408764683059	0.7861023346550551	0	0	1.7510322822822824	1.3500815133092545	RAB25
Rough Endoplasmic Reticulum Membrane (GO:0030867)	1/9	0.4625408764683059	0.7861023346550551	0	0	1.7510322822822824	1.3500815133092545	RPS28
TRNA Methyltransferase Complex (GO:0043527)	1/9	0.4625408764683059	0.7861023346550551	0	0	1.7510322822822824	1.3500815133092545	METTL1
Cytosolic Small Ribosomal Subunit (GO:0022627)	3/39	0.4867263414741103	0.8200592996765288	0	0	1.1673558897243108	0.8405583917937053	RPS28;RPS15A;RPS23
P-body (GO:0000932)	6/84	0.49159609521979386	0.8200592996765288	0	0	1.0775607211176164	0.7651735451945493	YTHDF2;MEX3A;FAM184A;CNOT1;UBAP2;TOP1
CMG Complex (GO:0071162)	1/10	0.4983785799139125	0.8200592996765288	0	0	1.5563897230563897	1.0838624727483086	GINS3
Junctional Sarcoplasmic Reticulum Membrane (GO:0014701)	1/10	0.4983785799139125	0.8200592996765288	0	0	1.5563897230563897	1.0838624727483086	JPH4
Pi-body (GO:0071546)	1/10	0.4983785799139125	0.8200592996765288	0	0	1.5563897230563897	1.0838624727483086	ANKRD34B
Transcription Factor TFIIH Core Complex (GO:0000439)	1/10	0.4983785799139125	0.8200592996765288	0	0	1.5563897230563897	1.0838624727483086	GTF2H1
U4 snRNP (GO:0005687)	1/10	0.4983785799139125	0.8200592996765288	0	0	1.5563897230563897	1.0838624727483086	SNRPB
Precatalytic Spliceosome (GO:0071011)	4/56	0.5180332902365934	0.8233041955118722	0	0	1.077444000694565	0.7086519126191984	SF3B4;ZMAT2;SNRNP70;SNRPB
Chromosome (GO:0005694)	11/162	0.5194214999483991	0.8233041955118722	0	0	1.0203083828435744	0.6683423814997782	SYCE2;SYCP1;FIGNL1;NCAPD2;SMC6;TOP1;PDS5A;CHD1;PUM3;CENPB;BRD4
Small Ribosomal Subunit (GO:0015935)	3/41	0.5206531316544301	0.8233041955118722	0	0	1.1057973882073604	0.7217221449538651	RPS28;RPS15A;RPS23
SWI/SNF Complex (GO:0016514)	2/26	0.524786247030201	0.8233041955118722	0	0	1.1672301527673428	0.7525882714723778	ACTL6B;ARID1A
Mitotic Spindle (GO:0072686)	9/133	0.5307224666107834	0.8233041955118722	0	0	1.016512766786863	0.6439771590159311	KAT2B;ZZZ3;DPYSL2;CLTB;RMDN2;KIF23;PKD2;DYNLL1;EML2
9+0 Non-Motile Cilium (GO:0097731)	1/11	0.531828296698513	0.8233041955118722	0	0	1.4006756756756757	0.8844350742181187	TULP3
AP-1 Adaptor Complex (GO:0030121)	1/11	0.531828296698513	0.8233041955118722	0	0	1.4006756756756757	0.8844350742181187	SLC18A3
Amphisome Membrane (GO:1904930)	1/11	0.531828296698513	0.8233041955118722	0	0	1.4006756756756757	0.8844350742181187	CHMP3
CD40 Receptor Complex (GO:0035631)	1/11	0.531828296698513	0.8233041955118722	0	0	1.4006756756756757	0.8844350742181187	TRAF3
Condensed Chromosome, Centromeric Region (GO:0000779)	1/11	0.531828296698513	0.8233041955118722	0	0	1.4006756756756757	0.8844350742181187	NCAPD2
NpBAF Complex (GO:0071564)	1/11	0.531828296698513	0.8233041955118722	0	0	1.4006756756756757	0.8844350742181187	ARID1A
Post-mRNA Release Spliceosomal Complex (GO:0071014)	1/11	0.531828296698513	0.8233041955118722	0	0	1.4006756756756757	0.8844350742181187	YJU2B
Coated Vesicle Membrane (GO:0030662)	4/57	0.5321911098060168	0.8233041955118722	0	0	1.0570580802703125	0.6667421591078381	MCFD2;SEC24A;TGFA;CNIH2
ER to Golgi Transport Vesicle Membrane (GO:0012507)	4/57	0.5321911098060168	0.8233041955118722	0	0	1.0570580802703125	0.6667421591078381	MCFD2;SEC24A;TGFA;CNIH2
Cell-substrate Junction (GO:0030055)	25/379	0.5515586858739939	0.8457417033644742	0	0	0.988754556920472	0.5883159168344166	COL17A1;SRC;SLC4A2;PVR;RPL7;ACTG1;ALCAM;RRAS;PPFIA1;FLNA;TNS4;PAK4;TGM2;ACTR2;AFAP1;KIF23;PARVB;MTSS2;PALLD;CTNNB1;ADAM9;CDH13;MYH9;FERMT2;NECTIN2
Plasma Membrane Raft (GO:0044853)	6/90	0.5599818271440062	0.8457417033644742	0	0	1.0002691355366562	0.580007005803949	ASAH2;SMO;SRC;ATP2B4;CDH13;JAK2
90S Preribosome (GO:0030686)	1/12	0.5630490345603267	0.8457417033644742	0	0	1.2732732732732732	0.7313536012868289	TBL3
Aggresome (GO:0016235)	1/12	0.5630490345603267	0.8457417033644742	0	0	1.2732732732732732	0.7313536012868289	PRKN
Cul4A-RING E3 Ubiquitin Ligase Complex (GO:0031464)	1/12	0.5630490345603267	0.8457417033644742	0	0	1.2732732732732732	0.7313536012868289	DDB1
Filopodium Membrane (GO:0031527)	1/12	0.5630490345603267	0.8457417033644742	0	0	1.2732732732732732	0.7313536012868289	PALM
Transcription Factor TFIIH Holo Complex (GO:0005675)	1/12	0.5630490345603267	0.8457417033644742	0	0	1.2732732732732732	0.7313536012868289	GTF2H1
Cornified Envelope (GO:0001533)	3/44	0.5691466359387183	0.847322126608342	0	0	1.0247203374289382	0.5775499765252243	TGM1;DSG2;PPL
Platelet Alpha Granule (GO:0031091)	6/91	0.5709596541664338	0.847322126608342	0	0	0.9884480695066271	0.5539626038737467	F8;APOOL;PDGFB;MAGED2;A1BG;VEGFA
Endoplasmic Reticulum Tubular Network (GO:0071782)	2/29	0.5846980027765233	0.847322126608342	0	0	1.0373709547263266	0.5567152886901298	ZFYVE27;ATL3
Spindle Microtubule (GO:0005876)	5/77	0.5894130241013251	0.847322126608342	0	0	0.9723790997322623	0.5140269273508561	CLTB;CHMP3;CSNK1D;RMDN2;RAB11A
Focal Adhesion (GO:0005925)	24/371	0.5910089618356403	0.847322126608342	0	0	0.9679826869180997	0.5090854213426418	ACTR2;SRC;AFAP1;KIF23;SLC4A2;PARVB;PVR;RPL7;MTSS2;ACTG1;ALCAM;RRAS;PALLD;PPFIA1;FLNA;CTNNB1;ADAM9;CDH13;MYH9;TNS4;FERMT2;NECTIN2;PAK4;TGM2
Amphisome (GO:0044753)	1/13	0.5921892210826258	0.847322126608342	0	0	1.1671046046046045	0.611480024203155	CHMP3
COPI Vesicle Coat (GO:0030126)	1/13	0.5921892210826258	0.847322126608342	0	0	1.1671046046046045	0.611480024203155	TMED3
Clathrin Coat of trans-Golgi Network Vesicle (GO:0030130)	1/13	0.5921892210826258	0.847322126608342	0	0	1.1671046046046045	0.611480024203155	SLC18A3
Early Phagosome (GO:0032009)	1/13	0.5921892210826258	0.847322126608342	0	0	1.1671046046046045	0.611480024203155	SYK
ISWI-type Complex (GO:0031010)	1/13	0.5921892210826258	0.847322126608342	0	0	1.1671046046046045	0.611480024203155	CECR2
Lamellar Body (GO:0042599)	1/13	0.5921892210826258	0.847322126608342	0	0	1.1671046046046045	0.611480024203155	ABCA12
Proton-transporting V-type ATPase Complex (GO:0033176)	1/13	0.5921892210826258	0.847322126608342	0	0	1.1671046046046045	0.611480024203155	TCIRG1
Polymeric Cytoskeletal Fiber (GO:0099513)	19/298	0.613552792097063	0.8744335068469953	0	0	0.9529904038668217	0.46552529875143617	SPTBN4;DMTN;TPM1;AFAP1;KIF23;TUBG2;KRT20;PPL;TPGS2;ACTG1;DLG1;MTA1;PALLD;DPYSL2;DCDC2C;COTL1;NES;RHOQ;MARK2
Dendrite Membrane (GO:0032590)	2/31	0.6214305652076766	0.882187704334035	0	0	0.9657245006347315	0.45942517471511773	MPP2;GABRA3
Specific Granule (GO:0042581)	10/160	0.6293326776701794	0.8899157395179881	0	0	0.9330813807004283	0.4321055671933726	CEACAM3;TRPM2;PGRMC1;RAP2B;CANT1;CLEC5A;MLEC;RAB27A;ANO6;TMC6
Exocytic Vesicle (GO:0070382)	2/32	0.6388334701407123	0.8944801546430542	0	0	0.9334835962935136	0.4183047053216734	RAB27A;SYTL2
Sarcoplasmic Reticulum Membrane (GO:0033017)	2/32	0.6388334701407123	0.8944801546430542	0	0	0.9334835962935136	0.4183047053216734	JPH4;FKBP1B
Muscle Myosin Complex (GO:0005859)	1/15	0.6447729226695279	0.8944801546430542	0	0	1.0002681252681254	0.43897475072278225	MYH7
TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744)	1/15	0.6447729226695279	0.8944801546430542	0	0	1.0002681252681254	0.43897475072278225	DNAJC19
Recycling Endosome (GO:0055037)	10/162	0.6449152496183347	0.8944801546430542	0	0	0.9207045391255918	0.40385449390161304	SNX18;ZFYVE27;RAP2B;RAB25;ATG9B;ENTR1;ATP13A3;LDLRAP1;RAB11A;SLC9B2
Endolysosome (GO:0036019)	2/33	0.6556003187067939	0.9036186782579351	0	0	0.9033227502968906	0.3813864296712315	ATG16L1;DOP1A
U2-type Precatalytic Spliceosome (GO:0071005)	3/50	0.6564964430437484	0.9036186782579351	0	0	0.8936170212765957	0.3760680029612261	SF3B4;ZMAT2;SNRPB
COPII Vesicle Coat (GO:0030127)	1/16	0.6684664921304982	0.9057617795316706	0	0	0.9335335335335335	0.37599837491839233	SEC24A
Cation Channel Complex (GO:0034703)	3/51	0.6697441044833382	0.9057617795316706	0	0	0.874953007518797	0.35073328912843066	AKAP9;FKBP1B;PKD2
Neuromuscular Junction (GO:0031594)	3/51	0.6697441044833382	0.9057617795316706	0	0	0.874953007518797	0.35073328912843066	UNC13C;DLG1;MUSK
Secretory Vesicle (GO:0099503)	2/34	0.6717385249253052	0.9057617795316706	0	0	0.8750469571750563	0.34816903335046623	RAB27A;SYTL2
Clathrin-coated Endocytic Vesicle (GO:0045334)	5/85	0.6767212300846034	0.9057617795316706	0	0	0.8747646837349398	0.34159199033517695	CLTB;TGFA;LDLRAP1;SLC2A8;SLC18A3
Bounding Membrane of Organelle (GO:0098588)	61/962	0.6793154550241282	0.9057617795316706	0	0	0.9456002764224237	0.3656349483930745	SLC48A1;MCFD2;CHPF;ECE1;PCSK7;TCIRG1;ABCA12;NDST1;GRM6;MRC1;STAB1;TMED3;TMEM108;RXYLT1;MAP3K7;SLC18A2;SLC36A1;VPS18;ATG9B;IRAG1;VPS37A;CSNK1D;WIPI1;F8;SMO;RER1;TBC1D5;TRAF3;B3GNT3;LALBA;RHOQ;COLEC12;MARCHF2;NOTCH1;SLC35D3;ICA1L;PDGFB;TGFA;FUT2;AGPAT3;FUT8;MAN1C1;B4GALNT1;DRD1;CACNG3;WNT3;WNT4;GPR157;DRD5;TMEM184A;BBS1;DMTN;SEPTIN2;WSCD2;ST8SIA2;HUWE1;ARHGAP26;RAB11A;YIF1B;FKBP1B;CNIH2
Clathrin-coated Endocytic Vesicle Membrane (GO:0030669)	4/69	0.6835515820427546	0.9057617795316706	0	0	0.861353244197488	0.32770456204297593	TGFA;LDLRAP1;SLC2A8;SLC18A3
Cytoplasmic Stress Granule (GO:0010494)	5/86	0.6867147011216157	0.9057617795316706	0	0	0.863918637513015	0.32469203193253643	DYRK3;FXR2;YTHDF2;YBX1;PABPC1L2A
Heterotrimeric G-protein Complex (GO:0005834)	2/35	0.6872573393042175	0.9057617795316706	0	0	0.8484848484848485	0.31822124961357595	GNG4;GNAS
SAGA-type Complex (GO:0070461)	2/35	0.6872573393042175	0.9057617795316706	0	0	0.8484848484848485	0.31822124961357595	KAT2B;MAP3K7
Axonal Growth Cone (GO:0044295)	1/17	0.6905808042838151	0.9057617795316706	0	0	0.8751407657657657	0.3239966184799605	FKBP4
COPI-coated Vesicle Membrane (GO:0030663)	1/17	0.6905808042838151	0.9057617795316706	0	0	0.8751407657657657	0.3239966184799605	TMED3
RNA Polymerase II, Core Complex (GO:0005665)	1/17	0.6905808042838151	0.9057617795316706	0	0	0.8751407657657657	0.3239966184799605	POLR2H
Cytoplasmic Vesicle Membrane (GO:0030659)	28/456	0.7022103325844511	0.9176123566839393	0	0	0.9143337988326709	0.3232373882323434	SLC48A1;COLEC12;C2CD5;NOTCH1;ICA1L;ECE1;TCIRG1;TRPM2;MRC1;STAB1;TMEM108;MAP3K7;CACNG3;SLC18A2;WNT3;WNT4;TMEM184A;VPS18;MREG;VPS37A;WIPI1;ARHGAP26;RAB11A;SMO;APPBP2;TRAF3;TBC1D5;RHOQ
Microbody Membrane (GO:0031903)	3/54	0.7072205732453565	0.9176123566839393	0	0	0.8233524988942945	0.2852197432190329	ACBD5;CNOT1;PEX13
