Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Synaptic Vesicle Endocytosis (GO:1900242)	3/5	1.8717576265371238E-5	0.033485743938749146	0	0	120.42073170731707	1310.9058135754487	NLGN1;LRRK2;ABCA13
Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797)	4/28	3.795609454066275E-4	0.18247326159197194	0	0	13.419727891156462	105.70042473643082	PRKN;MLXIPL;AARS1;TAF1
Protein Phosphorylation (GO:0006468)	12/305	4.6616717546578526E-4	0.18247326159197194	0	0	3.3625091804553504	25.793694413496183	RPS6KA4;PRRT1;STK24;PDPK1;ROCK2;LRRK2;ERBB2;CDK1;PRKD2;OXSR1;HIPK3;TAF1
Phospholipid Homeostasis (GO:0055091)	3/16	9.470066650242687E-4	0.18247326159197194	0	0	18.515947467166978	128.9118114216128	ABCA1;LIPG;SLC25A46
Positive Regulation of T Cell Receptor Signaling Pathway (GO:0050862)	3/16	9.470066650242687E-4	0.18247326159197194	0	0	18.515947467166978	128.9118114216128	CD28;PRKD2;NECTIN2
Regulation of Interleukin-2 Production (GO:0032663)	5/62	0.0010431001361866738	0.18247326159197194	0	0	7.080097785447225	48.60882269770665	PRNP;PSMA3;PDE4B;CD28;PRKD2
Reverse Cholesterol Transport (GO:0043691)	3/17	0.0011394095230522288	0.18247326159197194	0	0	17.192508710801395	116.51784564047831	ABCA1;LIPG;APOE
Pancreas Development (GO:0031016)	3/17	0.0011394095230522288	0.18247326159197194	0	0	17.192508710801395	116.51784564047831	FOXF1;DNAAF1;ILDR2
Postsynaptic Membrane Organization (GO:0001941)	3/17	0.0011394095230522288	0.18247326159197194	0	0	17.192508710801395	116.51784564047831	NLGN1;LRP4;APOE
Protein Modification Process (GO:0036211)	14/439	0.0012745383286763877	0.18247326159197194	0	0	2.709026282853567	18.056124126039617	PRRT1;PDPK1;ROCK2;LRRK2;OGA;P3H1;OXSR1;HIPK3;RPS6KA4;STK24;HLCS;MMP15;ERBB2;PRKD2
Response to Dopamine (GO:1903350)	2/5	0.0015060592050701526	0.18247326159197194	0	0	53.30094466936572	346.3633347491524	PRKN;LRRK2
NMDA Glutamate Receptor Clustering (GO:0097114)	2/5	0.0015060592050701526	0.18247326159197194	0	0	53.30094466936572	346.3633347491524	NLGN1;APOE
Negative Regulation of Dendritic Spine Maintenance (GO:1902951)	2/5	0.0015060592050701526	0.18247326159197194	0	0	53.30094466936572	346.3633347491524	PRNP;APOE
Positive Regulation of Interleukin-2 Production (GO:0032743)	4/40	0.0015073383911915594	0.18247326159197194	0	0	8.941043083900226	58.09362129799111	PSMA3;PDE4B;CD28;PRKD2
Phosphorylation (GO:0016310)	10/258	0.0015299602704748904	0.18247326159197194	0	0	3.2904238088810907	21.33021679774037	RPS6KA4;PRRT1;STK24;PDPK1;ROCK2;LRRK2;ERBB2;PRKD2;OXSR1;HIPK3
Lipid Biosynthetic Process (GO:0008610)	7/137	0.001663442385820109	0.18469098734165967	0	0	4.365766052129689	27.935952380233942	MLXIPL;GGPS1;LIPG;JMJD1C;PRKD2;SGMS2;AGPAT3
Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)	3/20	0.0018582659430686833	0.18469098734165967	0	0	14.15638450502152	89.01692441369535	PRNP;ROCK2;APOE
Positive Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	3/20	0.0018582659430686833	0.18469098734165967	0	0	14.15638450502152	89.01692441369535	CD28;PRKD2;NECTIN2
Regulation of Protein Autoubiquitination (GO:1902498)	2/6	0.0022405481775781473	0.19087336617558598	0	0	39.973684210526315	243.88083529157913	LRRK2;TAF1
Response to Manganese Ion (GO:0010042)	2/6	0.0022405481775781473	0.19087336617558598	0	0	39.973684210526315	243.88083529157913	PRKN;LRRK2
Postsynaptic Membrane Assembly (GO:0097104)	2/6	0.0022405481775781473	0.19087336617558598	0	0	39.973684210526315	243.88083529157913	NLGN1;LRP4
Long-term Memory (GO:0007616)	3/22	0.002464660807094174	0.2004217356314308	0	0	12.664955070603337	76.06193440353556	PRNP;APOE;NFATC4
Telomerase RNA Localization (GO:0090672)	2/7	0.003111047988373135	0.20444719596197353	0	0	31.97732793522267	184.59857914901417	SHQ1;NHP2
Telomerase RNA Localization to Cajal Body (GO:0090671)	2/7	0.003111047988373135	0.20444719596197353	0	0	31.97732793522267	184.59857914901417	SHQ1;NHP2
Negative Regulation of Dendritic Spine Development (GO:0061000)	2/7	0.003111047988373135	0.20444719596197353	0	0	31.97732793522267	184.59857914901417	NLGN1;APOE
Positive Regulation of Sterol Transport (GO:0032373)	2/7	0.003111047988373135	0.20444719596197353	0	0	31.97732793522267	184.59857914901417	LIPG;ABCA13
Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900)	4/50	0.003447530150958652	0.20444719596197353	0	0	6.9937888198757765	39.65546242307768	BLM;CDC25C;TRIB1;CDK5R2
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	5/82	0.003598566101011344	0.20444719596197353	0	0	5.235788801362572	29.462934506619355	RGS4;GRK5;RGS1;ROCK2;LRRK2
Regulation of Trans-Synaptic Signaling (GO:0099177)	4/51	0.0037049325325254684	0.20444719596197353	0	0	6.844637429439861	38.31689792331356	PRKN;NLGN1;CDKL5;GRIK2
Regulation of T Cell Receptor Signaling Pathway (GO:0050856)	4/52	0.003975063827335729	0.20444719596197353	0	0	6.701700680272109	37.0450878495051	PRNP;CD28;PRKD2;NECTIN2
Regulation of Retrograde Transport, Endosome to Golgi (GO:1905279)	2/8	0.0041140855531755435	0.20444719596197353	0	0	26.64642375168691	146.377830607865	PRKN;LRRK2
Response to Angiotensin (GO:1990776)	2/8	0.0041140855531755435	0.20444719596197353	0	0	26.64642375168691	146.377830607865	ROCK2;SLC30A10
Venous Blood Vessel Development (GO:0060841)	2/8	0.0041140855531755435	0.20444719596197353	0	0	26.64642375168691	146.377830607865	FOXF1;APLNR
Negative Regulation of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)	2/8	0.0041140855531755435	0.20444719596197353	0	0	26.64642375168691	146.377830607865	AGO2;ITM2C
Neurotransmitter-gated Ion Channel Clustering (GO:0072578)	2/8	0.0041140855531755435	0.20444719596197353	0	0	26.64642375168691	146.377830607865	NLGN1;APOE
Postsynapse Assembly (GO:0099068)	2/8	0.0041140855531755435	0.20444719596197353	0	0	26.64642375168691	146.377830607865	NLGN1;LRP4
Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536)	4/53	0.0042582129945330045	0.20589035262755528	0	0	6.564598084131612	35.83552184427418	ATP5F1A;PDPK1;RHOJ;PRKD2
Negative Regulation of Actin Filament Bundle Assembly (GO:0032232)	3/27	0.004471862968259602	0.2081100450747389	0	0	10.023882113821138	54.22870290369314	PRKN;RAB40B;DLC1
Negative Regulation of Neuron Projection Development (GO:0010977)	4/55	0.00486469933368794	0.2081100450747389	0	0	6.3065226090436175	33.58696510066783	NLGN1;LRP4;APOE;ITM2C
Regulation of Actin Filament Bundle Assembly (GO:0032231)	3/28	0.004962941012528856	0.2081100450747389	0	0	9.622439024390244	51.05432097730586	PRKN;RAB40B;ROCK2
Negative Regulation of Cell Junction Assembly (GO:1901889)	3/28	0.004962941012528856	0.2081100450747389	0	0	9.622439024390244	51.05432097730586	ROCK2;DLC1;APOD
Regulation of Endothelial Cell Development (GO:1901550)	2/9	0.005246252554834138	0.2081100450747389	0	0	22.838635049161365	119.90834397345523	ROCK2;VCL
Regulation of Extent of Cell Growth (GO:0061387)	2/9	0.005246252554834138	0.2081100450747389	0	0	22.838635049161365	119.90834397345523	SIN3A;APOE
Mitotic Nuclear Membrane Disassembly (GO:0007077)	2/9	0.005246252554834138	0.2081100450747389	0	0	22.838635049161365	119.90834397345523	CDK1;LPIN1
Presynaptic Membrane Assembly (GO:0097105)	2/9	0.005246252554834138	0.2081100450747389	0	0	22.838635049161365	119.90834397345523	NLGN1;LRP4
Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	5/90	0.0053510687945433144	0.2081100450747389	0	0	4.7410800385728065	24.79802458369172	PRKN;LRRK2;CDK1;TRIB1;TAF1
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	4/58	0.005879033924027043	0.21440944863069103	0	0	5.9552532123960695	30.588341238654586	ATP5F1A;PDPK1;PRKD2;APOE
Regulation of Focal Adhesion Assembly (GO:0051893)	4/58	0.005879033924027043	0.21440944863069103	0	0	5.9552532123960695	30.588341238654586	ROCK2;DLC1;APOD;VCL
Triglyceride Metabolic Process (GO:0006641)	4/59	0.006246109607372617	0.21440944863069103	0	0	5.846679035250464	29.67655281924915	LIPG;APOE;LPIN1;LMF1
Regulation of Dendritic Spine Maintenance (GO:1902950)	2/10	0.006504204388268427	0.21440944863069103	0	0	19.982793522267208	100.61948975553314	PRNP;APOE
Regulation of Mast Cell Activation (GO:0033003)	2/10	0.006504204388268427	0.21440944863069103	0	0	19.982793522267208	100.61948975553314	CD84;NECTIN2
High-density Lipoprotein Particle Assembly (GO:0034380)	2/10	0.006504204388268427	0.21440944863069103	0	0	19.982793522267208	100.61948975553314	ABCA1;APOE
Presynaptic Membrane Organization (GO:0097090)	2/10	0.006504204388268427	0.21440944863069103	0	0	19.982793522267208	100.61948975553314	NLGN1;LRP4
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	3/31	0.006625788833794927	0.21440944863069103	0	0	8.590156794425088	43.0949770121382	BLM;CDC25C;CDK5R2
Positive Regulation of Cholesterol Transport (GO:0032376)	3/31	0.006625788833794927	0.21440944863069103	0	0	8.590156794425088	43.0949770121382	LIPG;APOE;ABCA13
T Cell Receptor Signaling Pathway (GO:0050852)	5/95	0.006711531091849467	0.21440944863069103	0	0	4.476548269581056	22.400326005850374	THEMIS2;NFKBIZ;PDE4B;CD28;PRKD2
RNA Localization to Cajal Body (GO:0090670)	2/11	0.00788465912083938	0.23907890113867206	0	0	17.76158344579397	86.01644089420382	SHQ1;NHP2
Negative Regulation of Protein Maturation (GO:1903318)	2/11	0.00788465912083938	0.23907890113867206	0	0	17.76158344579397	86.01644089420382	PRNP;LRRK2
Positive Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033145)	2/11	0.00788465912083938	0.23907890113867206	0	0	17.76158344579397	86.01644089420382	PAK1;TAF1
Regulation of Metabolic Process (GO:0019222)	3/34	0.008582910559482255	0.2492509620851728	0	0	7.757671125098348	36.91086110308495	PRKN;LRRK2;PARL
Regulation of Mitochondrion Organization (GO:0010821)	3/34	0.008582910559482255	0.2492509620851728	0	0	7.757671125098348	36.91086110308495	PRKN;LRRK2;PARL
Protein Autophosphorylation (GO:0046777)	5/101	0.00864328982571268	0.2492509620851728	0	0	4.195483265027322	19.93262352605863	STK24;PDPK1;LRRK2;OXSR1;TAF1
Natural Killer Cell Mediated Cytotoxicity (GO:0042267)	3/35	0.009302564797826282	0.2492509620851728	0	0	7.514862804878049	35.15050874257303	KLRK1;KIF5B;NECTIN2
Negative Regulation of JNK Cascade (GO:0046329)	3/35	0.009302564797826282	0.2492509620851728	0	0	7.514862804878049	35.15050874257303	PRKN;TRIB1;HIPK3
Regulation of Cdc42 Protein Signal Transduction (GO:0032489)	2/12	0.009384396459515254	0.2492509620851728	0	0	15.984615384615385	74.62748446076266	ABCA1;APOE
Fatty Acid Homeostasis (GO:0055089)	2/12	0.009384396459515254	0.2492509620851728	0	0	15.984615384615385	74.62748446076266	MLXIPL;APOE
Nuclear Membrane Disassembly (GO:0051081)	2/12	0.009384396459515254	0.2492509620851728	0	0	15.984615384615385	74.62748446076266	CDK1;LPIN1
Regulation of Neuronal Synaptic Plasticity (GO:0048168)	3/36	0.01005642997048377	0.2492509620851728	0	0	7.286770140428677	33.51581296366113	SYNGR1;GRIK2;APOE
Regulation of Actin Cytoskeleton Organization (GO:0032956)	5/106	0.010522492849723486	0.2492509620851728	0	0	3.9867716279824705	18.156715364582183	CSF3;PAK1;ROCK2;DVL3;SMIM22
Natural Killer Cell Mediated Immunity (GO:0002228)	3/37	0.010844804660813012	0.2492509620851728	0	0	7.072094691535151	31.994645397064104	KLRK1;KIF5B;NECTIN2
Negative Regulation of Smooth Muscle Cell Proliferation (GO:0048662)	3/37	0.010844804660813012	0.2492509620851728	0	0	7.072094691535151	31.994645397064104	APOD;APOE;TRIB1
Cellular Response to Catecholamine Stimulus (GO:0071870)	2/13	0.011000256739178847	0.2492509620851728	0	0	14.530732425469267	65.53122988392916	PRKN;LRRK2
Regulation of Short-Term Neuronal Synaptic Plasticity (GO:0048172)	2/13	0.011000256739178847	0.2492509620851728	0	0	14.530732425469267	65.53122988392916	SYNGR1;GRIK2
Intracellular Copper Ion Homeostasis (GO:0006878)	2/13	0.011000256739178847	0.2492509620851728	0	0	14.530732425469267	65.53122988392916	PRNP;SLC30A10
Mitochondrion Distribution (GO:0048311)	2/13	0.011000256739178847	0.2492509620851728	0	0	14.530732425469267	65.53122988392916	ATCAY;LRRK2
Negative Regulation of Glycoprotein Biosynthetic Process (GO:0010561)	2/13	0.011000256739178847	0.2492509620851728	0	0	14.530732425469267	65.53122988392916	AGO2;ITM2C
Negative Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)	2/13	0.011000256739178847	0.2492509620851728	0	0	14.530732425469267	65.53122988392916	APOD;APOE
Phospholipid Efflux (GO:0033700)	2/13	0.011000256739178847	0.2492509620851728	0	0	14.530732425469267	65.53122988392916	ABCA1;APOE
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	7/194	0.01100661039951294	0.2492509620851728	0	0	3.0262076280549786	13.645954712805302	PRKN;SLC24A3;ROCK2;CD28;APLNR;APOE;TAF1
Positive Regulation of Protein Metabolic Process (GO:0051247)	7/197	0.011901211987076261	0.2661408530609929	0	0	2.9779686820356677	13.195721804888514	PRKN;ROCK2;AGO2;ERBB2;CD28;UPF3A;APOE
Regulation of Amyloid-Beta Formation (GO:1902003)	3/39	0.012526137532528266	0.2679109568940867	0	0	6.678523035230352	29.251515591521677	PRNP;ROCK2;APOE
Regulation of Axonogenesis (GO:0050770)	3/39	0.012526137532528266	0.2679109568940867	0	0	6.678523035230352	29.251515591521677	PAK1;AMIGO1;LRP4
Regulation of Amyloid Precursor Protein Biosynthetic Process (GO:0042984)	2/14	0.012729139930686065	0.2679109568940867	0	0	13.319163292847504	58.12298298807718	AGO2;ITM2C
Synaptic Vesicle Membrane Organization (GO:0048499)	2/14	0.012729139930686065	0.2679109568940867	0	0	13.319163292847504	58.12298298807718	SYNGR1;STX11
Mitochondrial Fission (GO:0000266)	2/14	0.012729139930686065	0.2679109568940867	0	0	13.319163292847504	58.12298298807718	PRKN;SLC25A46
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	4/73	0.013057862229675839	0.2698913764997657	0	0	4.657083703046436	20.204128273024473	PRKN;LRRK2;TRIB1;TAF1
Regulation of Cellular Response to Stress (GO:0080135)	5/112	0.013124957940458142	0.2698913764997657	0	0	3.7620652673510033	16.301930476598308	PRKN;TAF6L;ROCK2;CHORDC1;LIG3
Host-mediated Perturbation of Viral Process (GO:0044788)	3/40	0.013419555953951338	0.2728134727456698	0	0	6.497692814765985	28.011828163382965	PRKN;ROCK2;APOE
Cellular Response to Metal Ion (GO:0071248)	5/114	0.01408087691863172	0.2803908402514422	0	0	3.6926605504587156	15.741581685670836	PRKN;PRNP;NLGN1;LRRK2;B2M
Cellular Response to Dopamine (GO:1903351)	2/15	0.014568004643432398	0.2803908402514422	0	0	12.293989411398318	51.990391354986954	PRKN;LRRK2
Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	2/15	0.014568004643432398	0.2803908402514422	0	0	12.293989411398318	51.990391354986954	AGO2;TENT4A
Negative Regulation of GTPase Activity (GO:0034260)	2/15	0.014568004643432398	0.2803908402514422	0	0	12.293989411398318	51.990391354986954	KLRK1;LRRK2
Positive Regulation of Cell Projection Organization (GO:0031346)	5/115	0.01457593523945451	0.2803908402514422	0	0	3.6589046199701936	15.471251489325624	CDKL5;AMIGO1;P3H1;DVL3;APOE
Regulation of Cellular Component Biogenesis (GO:0044087)	3/42	0.015312854133436178	0.29143293664592895	0	0	6.163852407754847	25.759125462810783	NCLN;ROCK2;APOE
Regulation of Axon Extension (GO:0030516)	3/43	0.016313042810578503	0.29841725615598236	0	0	6.009451219512195	24.733641150019725	CDKL5;SIN3A;APOE
Positive Regulation of Synapse Assembly (GO:0051965)	3/43	0.016313042810578503	0.29841725615598236	0	0	6.009451219512195	24.733641150019725	NLGN1;AMIGO1;LRRC4B
Copper Ion Homeostasis (GO:0055070)	2/16	0.01651386716570277	0.29841725615598236	0	0	11.415268941584731	46.84318184982494	PRNP;SLC30A10
Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	2/16	0.01651386716570277	0.29841725615598236	0	0	11.415268941584731	46.84318184982494	APOD;APOE
Neg Reg Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	2/16	0.01651386716570277	0.29841725615598236	0	0	11.415268941584731	46.84318184982494	PRKN;LRRK2
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	5/120	0.01722655311534198	0.30730221814094	0	0	3.498930862437634	14.210219457387538	THEMIS2;NFKBIZ;CD28;PDE4B;PRKD2
Lytic Vacuole Organization (GO:0080171)	3/44	0.017349091130371683	0.30730221814094	0	0	5.862581796549673	23.7681679868026	ABCA1;LRRK2;HPS1
Regulation of Angiogenesis (GO:0045765)	7/213	0.0175781133898102	0.3083063221016711	0	0	2.744423493540881	11.090491723333141	PDPK1;ROCK2;AGO2;RHOJ;ERBB2;APLNR;PRKD2
Synapse Organization (GO:0050808)	6/166	0.017894751106344486	0.31081271581796394	0	0	3.0233024691358024	12.163495138955279	CAST;PRRT1;NLGN1;LRRK2;LRP4;LRRC4B
Regulation of Establishment of Endothelial Barrier (GO:1903140)	2/17	0.018563800511008227	0.3133079161716389	0	0	10.653711201079622	42.471465067376975	ROCK2;VCL
Negative Regulation of Protein Processing (GO:0010955)	2/17	0.018563800511008227	0.3133079161716389	0	0	10.653711201079622	42.471465067376975	PRNP;LRRK2
Positive Regulation of Potassium Ion Transport (GO:0043268)	2/17	0.018563800511008227	0.3133079161716389	0	0	10.653711201079622	42.471465067376975	AMIGO1;KIF5B
Regulation of Protein Localization to Mitochondrion (GO:1903747)	3/46	0.019529130884188804	0.32651976777396047	0	0	5.589336358479864	21.998778532763197	PRKN;LRRK2;PARL
Regulation of Chromatin Organization (GO:1902275)	2/18	0.020714933474660167	0.33587038107708467	0	0	9.987348178137651	38.719954295725614	CDK1;CABIN1
Negative Regulation of Activin Receptor Signaling Pathway (GO:0032926)	2/18	0.020714933474660167	0.33587038107708467	0	0	9.987348178137651	38.719954295725614	NCLN;IGSF1
Presynapse Assembly (GO:0099054)	2/18	0.020714933474660167	0.33587038107708467	0	0	9.987348178137651	38.719954295725614	NLGN1;LRP4
Regulation of Rho Protein Signal Transduction (GO:0035023)	4/84	0.020839358468170147	0.33587038107708467	0	0	4.014489795918367	15.539736107661538	ABCA1;DLC1;ERBB2;APOE
Protein Stabilization (GO:0050821)	7/222	0.02149871884670538	0.34293615896845603	0	0	2.6283298097251584	10.092160753772582	PRKN;NCLN;SPAG1;P3H1;DVL3;CCT8;TAF1
Positive Regulation of Endocytosis (GO:0045807)	4/85	0.021661143635235063	0.34293615896845603	0	0	3.964726631393298	15.193765111383176	NLGN1;APOE;ABCA13;B2M
Mitochondrion Organization (GO:0007005)	5/128	0.022099681370092748	0.345589303227092	0	0	3.270025323204052	12.465964665349228	PRKN;COX7A2L;LRRK2;LIG3;SLC25A46
Negative Regulation of Gene Expression (GO:0010629)	10/383	0.022215075389108767	0.345589303227092	0	0	2.1737130806420857	8.275291242450566	RPS6KA4;PRKN;SLC24A3;ROCK2;AGO2;CD28;APLNR;APOE;BMI1;TAF1
Negative Regulation of Focal Adhesion Assembly (GO:0051895)	2/19	0.0229644497033397	0.34816441118029423	0	0	9.39938080495356	35.47145776146632	DLC1;APOD
Peptidyl-threonine Modification (GO:0018210)	2/19	0.0229644497033397	0.34816441118029423	0	0	9.39938080495356	35.47145776146632	CDK1;HIPK3
Peptidyl-threonine Phosphorylation (GO:0018107)	2/19	0.0229644497033397	0.34816441118029423	0	0	9.39938080495356	35.47145776146632	CDK1;HIPK3
Regulation of Neuron Projection Development (GO:0010975)	6/179	0.02483982957010845	0.3651520223839089	0	0	2.7942624705630488	10.325657340511945	PAK1;CDKL5;LRRK2;P3H1;APOE;ITM2C
Negative Regulation of Amyloid-Beta Formation (GO:1902430)	2/20	0.025309586794636504	0.3651520223839089	0	0	8.876743139901034	32.63598554861316	PRNP;APOE
Negative Regulation of Cell-Substrate Junction Organization (GO:0150118)	2/20	0.025309586794636504	0.3651520223839089	0	0	8.876743139901034	32.63598554861316	DLC1;APOD
Neuromuscular Junction Development (GO:0007528)	2/20	0.025309586794636504	0.3651520223839089	0	0	8.876743139901034	32.63598554861316	LRRK2;LRP4
Positive Regulation of Amyloid-Beta Formation (GO:1902004)	2/20	0.025309586794636504	0.3651520223839089	0	0	8.876743139901034	32.63598554861316	ROCK2;APOE
Positive Regulation of Protein Targeting to Membrane (GO:0090314)	2/20	0.025309586794636504	0.3651520223839089	0	0	8.876743139901034	32.63598554861316	PRNP;ERBB2
Heterophilic Cell-Cell Adhesion (GO:0007157)	3/51	0.025610936035691468	0.36654371654281626	0	0	5.005843495934959	18.345094018032363	CD164;NLGN1;AMIGO1
Lysosome Organization (GO:0007040)	3/52	0.026935583712020175	0.37491386433725377	0	0	4.903434544549527	17.722518053138113	ABCA1;LRRK2;HPS1
High-density Lipoprotein Particle Remodeling (GO:0034375)	2/21	0.02774763539280285	0.37491386433725377	0	0	8.409119965906669	30.14337056154918	LIPG;APOE
Vasculature Development (GO:0001944)	2/21	0.02774763539280285	0.37491386433725377	0	0	8.409119965906669	30.14337056154918	FOXF1;APLNR
Negative Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902992)	2/21	0.02774763539280285	0.37491386433725377	0	0	8.409119965906669	30.14337056154918	PRNP;APOE
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	3/53	0.028296228393694296	0.37491386433725377	0	0	4.805121951219512	17.13038831964417	PDPK1;ERBB2;SLC30A10
Negative Regulation of Cell Projection Organization (GO:0031345)	3/53	0.028296228393694296	0.37491386433725377	0	0	4.805121951219512	17.13038831964417	PRNP;APOE;ITM2C
Regulation of Smooth Muscle Cell Proliferation (GO:0048660)	3/54	0.029692793399079664	0.37491386433725377	0	0	4.710664753706361	16.56670562159662	APOD;APOE;TRIB1
Negative Regulation of Cell Migration (GO:0030336)	6/187	0.029903450145063126	0.37491386433725377	0	0	2.6696678262055795	9.36995052270973	STK24;SIN3A;DLC1;APOE;TRIB1;VCL
Regulation of Cell-Substrate Junction Assembly (GO:0090109)	2/22	0.03027593830373698	0.37491386433725377	0	0	7.988259109311741	27.93815336410991	ROCK2;VCL
Regulation of Dendritic Spine Development (GO:0060998)	2/22	0.03027593830373698	0.37491386433725377	0	0	7.988259109311741	27.93815336410991	NLGN1;APOE
Vascular Endothelial Cell Response to Laminar Fluid Shear Stress (GO:0097700)	2/22	0.03027593830373698	0.37491386433725377	0	0	7.988259109311741	27.93815336410991	PDPK1;ADCY4
Positive Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010971)	2/22	0.03027593830373698	0.37491386433725377	0	0	7.988259109311741	27.93815336410991	CDK1;CDC25C
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)	2/22	0.03027593830373698	0.37491386433725377	0	0	7.988259109311741	27.93815336410991	ROCK2;APLNR
Cholesterol Transport (GO:0030301)	3/56	0.032593297379159565	0.37491386433725377	0	0	4.532443626323055	15.517494337547745	ABCA1;LIPG;APOE
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	3/56	0.032593297379159565	0.37491386433725377	0	0	4.532443626323055	15.517494337547745	NLGN1;PAK1;LRRK2
DNA Methylation-Dependent Constitutive Heterochromatin Formation (GO:0006346)	2/23	0.03289188962777053	0.37491386433725377	0	0	7.6074802390591865	25.975963167250274	ATF7IP;EHMT1
Iron Ion Transport (GO:0006826)	2/23	0.03289188962777053	0.37491386433725377	0	0	7.6074802390591865	25.975963167250274	FTH1;B2M
Regulation of Actin Filament-Based Process (GO:0032970)	4/98	0.03415723212275764	0.37491386433725377	0	0	3.414155449413808	11.528855048446779	PAK1;ROCK2;DVL3;SMIM22
Modulation of Chemical Synaptic Transmission (GO:0050804)	5/144	0.03433596462875485	0.37491386433725377	0	0	2.8912607618822976	9.748064751140241	PRKN;NLGN1;CDKL5;LRRK2;GRIK2
Regulation of Cholesterol Transport (GO:0032374)	2/24	0.035592933905887324	0.37491386433725377	0	0	7.2613176297386826	24.22091024091362	LIPG;ABCA13
Cholesterol Efflux (GO:0033344)	2/24	0.035592933905887324	0.37491386433725377	0	0	7.2613176297386826	24.22091024091362	ABCA1;APOE
Regulation of Synaptic Vesicle Exocytosis (GO:2000300)	2/24	0.035592933905887324	0.37491386433725377	0	0	7.2613176297386826	24.22091024091362	NLGN1;LRRK2
Platelet Dense Granule Organization (GO:0060155)	2/24	0.035592933905887324	0.37491386433725377	0	0	7.2613176297386826	24.22091024091362	ABCA1;HPS1
Positive Regulation of Dendritic Spine Development (GO:0060999)	2/24	0.035592933905887324	0.37491386433725377	0	0	7.2613176297386826	24.22091024091362	NLGN1;APOE
Lipid Catabolic Process (GO:0016042)	3/58	0.03563616882015005	0.37491386433725377	0	0	4.367184035476718	14.56191302558287	ALDH3B2;LIPG;LPIN1
Memory (GO:0007613)	3/58	0.03563616882015005	0.37491386433725377	0	0	4.367184035476718	14.56191302558287	PRNP;APOE;NFATC4
Positive Regulation of Nervous System Development (GO:0051962)	3/59	0.03721063869667855	0.37491386433725377	0	0	4.2889808362369335	14.115724622799195	NLGN1;AMIGO1;LRRC4B
Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800)	4/101	0.03752759666661914	0.37491386433725377	0	0	3.30805806858826	10.859291778463431	PRKN;LRRK2;TRIB1;TAF1
Regulation of Membrane Depolarization (GO:0003254)	2/25	0.03837656526859006	0.37491386433725377	0	0	6.945256116880831	22.64367606034534	LRRK2;B2M
Regulation of Protein Targeting to Membrane (GO:0090313)	2/25	0.03837656526859006	0.37491386433725377	0	0	6.945256116880831	22.64367606034534	PRNP;ERBB2
Negative Regulation of Hydrolase Activity (GO:0051346)	2/25	0.03837656526859006	0.37491386433725377	0	0	6.945256116880831	22.64367606034534	KLRK1;LRRK2
Organelle Fission (GO:0048285)	2/25	0.03837656526859006	0.37491386433725377	0	0	6.945256116880831	22.64367606034534	PRKN;SLC25A46
Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)	2/25	0.03837656526859006	0.37491386433725377	0	0	6.945256116880831	22.64367606034534	ROCK2;APOE
Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751)	2/25	0.03837656526859006	0.37491386433725377	0	0	6.945256116880831	22.64367606034534	CDK1;CDC25C
Positive Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	2/25	0.03837656526859006	0.37491386433725377	0	0	6.945256116880831	22.64367606034534	KLRK1;NECTIN2
Positive Regulation of Protein Localization to Membrane (GO:1905477)	3/60	0.03882024848261609	0.37491386433725377	0	0	4.213521608900299	13.688945044391907	PRKN;PDPK1;KIF5B
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377)	3/61	0.04046481967427932	0.37491386433725377	0	0	4.140664423885618	13.280445477630012	PRKN;LRRK2;PARL
